cikey;domain_ref;process_id;revision_tag;creation_date;creator;modify_date;modifier;state;priority;title;status;stage;conversation_id;root_id;parent_id;scope_revision;scope_csize;scope_usize;process_guid;process_type;metadata;ext_string1;ext_string2;ext_int1;test_run_id;at_count_id;at_event_id;at_detail_id
124640584;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:45,013000";;"01.09.2013 00:49:51,409000";;5;0;"Ven,Compl,O:1-2249606365#3,M:1-117CVDP1-OUV2GS ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6a7d";"124640584";;5;2058;11392;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;392;3
124640590;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:48,068000";;"01.09.2013 00:49:48,824000";;5;0;"Type: Access OrderId: 1-2249606365#3 Source: V ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640581-BpInv52-BpSeq90.125-3";"124640581";"124640581";2;677;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640591;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:48,094000";;"01.09.2013 00:49:48,477000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640581-BpInv53-BpSeq92.130-2";"124640581";"124640581";1;760;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640594;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:49:48,350000";;"01.09.2013 00:49:48,661000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640593-BpInv2-BpSeq8.13-2";"124640581";"124640593";1;685;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;2;35;0
124640599;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:49,160000";;"01.09.2013 00:49:50,641000";;5;0;"GlobalId: 1-117CVDP1-OUV2JB";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640596-BpInv2-BpSeq8.11-2";"124640580";"124640596";3;849;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640598;0;"SyncModuleFlow";"1.0";"01.09.2013 00:49:49,145000";;"01.09.2013 00:49:49,804000";;5;0;"Type: Access OrderId: 1-2249606365#3 Source: V ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640595-BpInv0-BpSeq0.3-4";"124640580";"124640595";2;795;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;3;44;0
124640597;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:49,056000";;"01.09.2013 00:49:49,452000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640580-BpInv53-BpSeq92.90-2";"124640580";"124640580";1;761;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640600;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:49:49,364000";;"01.09.2013 00:49:49,631000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640598-BpInv2-BpSeq8.13-2";"124640580";"124640598";1;682;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;2;35;0
124640457;0;"SyncModuleFlow";"1.0";"01.09.2013 00:49:10,350000";;"01.09.2013 00:49:11,216000";;5;0;"Type: Telephony OrderId: 1-2249506464#1 Source ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640448-BpInv0-BpSeq0.3-4";"124640369";"124640448";2;802;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;5;44;0
124640464;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:11,214000";;"01.09.2013 00:49:11,534000";;5;0;"OrderId: 1-2249667539#1 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640432-BpInv53-BpSeq92.118-2";"124640432";"124640432";1;759;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640302;0;"SyncOrderFlow";"1.0";"01.09.2013 00:48:43,916000";;"01.09.2013 00:48:44,668000";;5;0;"OrderId: 1-2229419164#1 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640288-BpInv53-BpSeq92.90-2";"124640288";"124640288";1;760;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640493;0;"ODSOrderSyncFlow";"1.0";"01.09.2013 00:49:19,830000";;"01.09.2013 00:49:21,793000";;9;0;"OrderId: 1-2249576415#2";"Scope_ODSOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640491-BpInv0-BpSeq2.14-3";"124640479";"124640491";2;793;2434;"MD5{ccf5fee9a42c3ce2773edef093a8fcbb}";0;;;;;;3;41;0
124640495;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:24,560000";;"01.09.2013 00:49:24,714000";;5;0;"Ven,Lock,I:1-117C89R1-GQ4NL9";"Scope_HandleEvent";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6dcb";"124640495";;2;857;2776;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;2;51;0
124640506;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:27,515000";;"01.09.2013 00:49:28,420000";;5;0;"Type: Telephony OrderId: 1-2249576415#2 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640497-BpInv52-BpSeq90.85-3";"124640497";"124640497";2;680;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640512;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:28,417000";;"01.09.2013 00:49:29,229000";;5;0;"Type: Telephony OrderId: 1-2249576415#2 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640503-BpInv52-BpSeq90.85-3";"124640503";"124640503";2;677;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640511;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:49:28,413000";;"01.09.2013 00:49:30,066000";;5;0;"Instance #124640511 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640503-BpInv31-BpSeq54.72-3";"124640503";"124640503";2;836;2775;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;2;53;0
124640526;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:34,752000";;"01.09.2013 00:49:40,024000";;5;0;"Ven,Lock,O:1-2249576415#2,M:1-117C89R1-GQ4QMB, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6cb3";"124640526";;5;1685;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;8;285;3
124640555;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:40,159000";;"01.09.2013 00:49:40,481000";;5;0;"OrderId: 1-2249576415#2 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640526-BpInv53-BpSeq92.90-2";"124640526";"124640526";1;756;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640569;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:42,443000";;"01.09.2013 00:49:45,451000";;5;0;"Type: Telephony OrderId: 1-2249576415#2 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640532-BpInv52-BpSeq90.126-3";"124640532";"124640532";2;673;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;4;13;0
124640574;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:49:42,835000";;"01.09.2013 00:49:43,490000";;9;0;"OrderId: 1-2249576415#2";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640573-BpInv2-BpSeq8.13-2";"124640532";"124640573";1;688;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;3;35;0
124640588;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:45,672000";;"01.09.2013 00:49:46,728000";;5;0;"Ven,Compl,I:1-117CVDP1-OUV2YW";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6a40";"124640588";;4;1255;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640592;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:48,172000";;"01.09.2013 00:49:49,481000";;5;0;"GlobalId: 1-117CVDP1-OUV2GS";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640589-BpInv2-BpSeq8.11-2";"124640581";"124640589";3;843;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;4;61;0
124640596;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:49:49,004000";;"01.09.2013 00:49:50,722000";;5;0;"Instance #124640596 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640580-BpInv31-BpSeq54.72-3";"124640580";"124640580";2;837;2775;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;2;53;0
124640601;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:49,683000";;"01.09.2013 00:49:50,687000";;5;0;"GlobalId: 1-117CVDP1-OUV2GS";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640589-BpInv2-BpSeq8.11-2";"124640581";"124640589";3;843;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;4;61;0
124640602;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:49:50,206000";;"01.09.2013 00:49:50,991000";;5;0;"Instance #124640602 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640582-BpInv31-BpSeq54.72-3";"124640582";"124640582";2;834;2775;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;2;53;0
124640603;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:50,207000";;"01.09.2013 00:49:50,983000";;5;0;"Type: Access OrderId: 1-2249606365#3 Source: V ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640582-BpInv52-BpSeq90.85-3";"124640582";"124640582";2;678;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640605;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:50,345000";;"01.09.2013 00:49:50,924000";;5;0;"GlobalId: 1-117CVDP1-OUV2GS";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640602-BpInv2-BpSeq8.11-2";"124640582";"124640602";3;843;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;4;61;0
124640606;0;"SyncModuleFlow";"1.0";"01.09.2013 00:49:50,356000";;"01.09.2013 00:49:50,932000";;5;0;"Type: Access OrderId: 1-2249606365#3 Source: V ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640603-BpInv0-BpSeq0.3-4";"124640582";"124640603";2;803;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;3;44;0
124640604;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:50,253000";;"01.09.2013 00:49:50,713000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640582-BpInv53-BpSeq92.90-2";"124640582";"124640582";1;760;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640607;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:49:50,513000";;"01.09.2013 00:49:50,810000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640606-BpInv2-BpSeq8.13-2";"124640582";"124640606";1;687;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;2;35;0
124640608;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:49:51,493000";;"01.09.2013 00:49:53,523000";;5;0;"Instance #124640608 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640584-BpInv31-BpSeq54.72-3";"124640584";"124640584";3;911;3485;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;3;87;0
124640609;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:51,495000";;"01.09.2013 00:49:53,843000";;5;0;"Type: Access OrderId: 1-2249606365#3 Source: V ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640584-BpInv52-BpSeq90.125-3";"124640584";"124640584";2;676;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640611;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:51,658000";;"01.09.2013 00:49:52,303000";;5;0;"GlobalId: 1-117CVDP1-OUV2JB";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640608-BpInv2-BpSeq8.11-2";"124640584";"124640608";3;843;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640443;0;"SyncModuleFlow";"1.0";"01.09.2013 00:49:08,619000";;"01.09.2013 00:49:09,435000";;5;0;"Type: Access OrderId: 1-2249667539#1 Source: V ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640438-BpInv0-BpSeq0.3-4";"124640415";"124640438";2;801;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;3;44;0
124640444;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:49:08,880000";;"01.09.2013 00:49:09,264000";;9;0;"OrderId: 1-2249667539#1";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640443-BpInv2-BpSeq8.13-2";"124640415";"124640443";1;695;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;2;35;0
124640257;0;"CustomerSyncFromSiebelFlowAsync";"1.0";"01.09.2013 00:20:22,069000";;"01.09.2013 00:20:39,445000";;9;0;"CustomerNumber: 10463190-0";"initiated";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-7776";"124640257";;2;677;1921;"MD5{dfaad95c86dd9e73ba72cae770ce5b56}";0;;;;;;2;14;0
124640456;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:10,344000";;"01.09.2013 00:49:10,920000";;5;0;"GlobalId: 1-117E6KZ1-HHLMP5";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640451-BpInv2-BpSeq8.11-2";"124640417";"124640451";3;846;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;4;61;0
124640460;0;"IccsNumberDeactivationFlow";"1.0";"01.09.2013 00:49:10,739000";;"01.09.2013 00:49:11,016000";;9;0;"CustomerNumber: 11353954-0";"quarantineMobileNumber";;"bpel://localhost/default/ProcessPhoneNoFlow~1.0/124640435-BpInv3-BpSeq6.16-2";"124640366";"124640435";1;882;3314;"MD5{98cfa7e5001dd9e07690fe54e2e36e40}";0;;;;;;2;103;0
124640462;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:49:11,186000";;"01.09.2013 00:49:13,215000";;5;0;"Instance #124640462 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640432-BpInv31-BpSeq54.72-3";"124640432";"124640432";3;907;3485;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;3;87;0
124640465;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:11,389000";;"01.09.2013 00:49:12,087000";;5;0;"GlobalId: 1-117E6KZ1-HHLMSN";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640462-BpInv2-BpSeq8.11-2";"124640432";"124640462";3;843;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640471;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:14,455000";;"01.09.2013 00:49:15,286000";;5;0;"Ven,Lock,I:1-117E6KZ1-HHLQMX";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6ec0";"124640471";;4;1237;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640483;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:18,400000";;"01.09.2013 00:49:19,158000";;5;0;"GlobalId: 1-117C89R1-GQ4NOR";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640480-BpInv2-BpSeq8.11-2";"124640476";"124640480";3;843;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640488;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:19,360000";;"01.09.2013 00:49:21,979000";;5;0;"Type: Access OrderId: 1-2249576415#2 Source: V ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640479-BpInv52-BpSeq90.125-3";"124640479";"124640479";2;680;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640503;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:25,511000";;"01.09.2013 00:49:28,335000";;5;0;"Ven,Lock,O:1-2249576415#2,M:1-117C89R1-GQ4QMB, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6d87";"124640503";;5;1691;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;8;285;3
124640505;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:49:27,514000";;"01.09.2013 00:49:28,886000";;5;0;"Instance #124640505 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640497-BpInv31-BpSeq54.72-3";"124640497";"124640497";2;838;2775;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;2;53;0
124640508;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:27,648000";;"01.09.2013 00:49:28,835000";;5;0;"GlobalId: 1-117C89R1-GQ4SIE";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640505-BpInv2-BpSeq8.11-2";"124640497";"124640505";3;844;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640513;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:28,446000";;"01.09.2013 00:49:28,847000";;5;0;"OrderId: 1-2249576415#2 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640503-BpInv53-BpSeq92.90-2";"124640503";"124640503";1;755;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640521;0;"SyncModuleFlow";"1.0";"01.09.2013 00:49:29,548000";;"01.09.2013 00:49:30,057000";;5;0;"Type: Telephony OrderId: 1-2249576415#2 Source ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640518-BpInv0-BpSeq0.3-4";"124640504";"124640518";2;805;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;4;44;0
124640527;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:34,880000";;"01.09.2013 00:49:35,918000";;5;0;"Ven,Compl,I:1-117C89R1-GQ4Q8U";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6ca9";"124640527";;4;1236;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640534;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:37,435000";;"01.09.2013 00:49:38,333000";;5;0;"Type: Telephony OrderId: 1-2249576415#2 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640523-BpInv52-BpSeq90.124-3";"124640523";"124640523";2;678;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640537;0;"SyncModuleFlow";"1.0";"01.09.2013 00:49:37,583000";;"01.09.2013 00:49:38,271000";;5;0;"Type: Telephony OrderId: 1-2249576415#2 Source ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640534-BpInv0-BpSeq0.3-4";"124640523";"124640534";2;802;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;4;44;0
124640546;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:49:39,373000";;"01.09.2013 00:49:40,947000";;5;0;"Instance #124640546 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640525-BpInv31-BpSeq54.72-3";"124640525";"124640525";3;920;3485;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;3;87;0
124640548;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:39,414000";;"01.09.2013 00:49:39,803000";;5;0;"OrderId: 1-2249576415#2 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640525-BpInv53-BpSeq92.129-2";"124640525";"124640525";1;763;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640552;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:40,057000";;"01.09.2013 00:49:40,711000";;5;0;"GlobalId: 1-117C89R1-GQ4SIE";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640539-BpInv2-BpSeq8.11-2";"124640524";"124640539";3;848;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640554;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:40,123000";;"01.09.2013 00:49:41,139000";;5;0;"Type: Telephony OrderId: 1-2249576415#2 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640526-BpInv52-BpSeq90.85-3";"124640526";"124640526";2;676;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640558;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:40,351000";;"01.09.2013 00:49:40,894000";;5;0;"GlobalId: 1-117C89R1-GQ4QMB";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640546-BpInv2-BpSeq8.11-2";"124640525";"124640546";3;851;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;4;61;0
124640561;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:41,545000";;"01.09.2013 00:49:42,380000";;5;0;"Type: Telephony OrderId: 1-2249576415#2 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640530-BpInv52-BpSeq90.126-3";"124640530";"124640530";2;677;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;4;13;0
124740020;1;"CustomerQueryFlow";"1.0";"01.09.2013 00:49:41,755000";;"01.09.2013 00:49:43,484000";;9;0;"CustomerNumber: 11113559-0";"initiated";;"bpel://localhost/default/ProcessPhoneNoFlow~1.0/124640562-BpInv0-BpSeq1.5-2";"124640530";"124640562";2;710;2069;"MD5{fc15c298c152c0042725704a854bb018}";0;;;;;;3;20;0
124640436;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:08,356000";;"01.09.2013 00:49:08,975000";;5;0;"OrderId: 1-2249506464#1 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640366-BpInv53-BpSeq92.131-2";"124640366";"124640366";1;758;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640441;0;"SyncModuleFlow";"1.0";"01.09.2013 00:49:08,522000";;"01.09.2013 00:49:13,950000";;5;0;"Type: Telephony OrderId: 1-2249506464#1 Source ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640434-BpInv0-BpSeq0.3-4";"124640366";"124640434";3;839;2791;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;7;53;0
124640479;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:15,510000";;"01.09.2013 00:49:19,279000";;5;0;"Ven,Compl,O:1-2249576415#2,M:1-117C89R1-GQ4NL9 ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6e75";"124640479";;5;2066;11392;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;392;3
124640448;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:09,687000";;"01.09.2013 00:49:11,371000";;5;0;"Type: Telephony OrderId: 1-2249506464#1 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640369-BpInv52-BpSeq90.85-3";"124640369";"124640369";2;680;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124640468;0;"ODSOrderSyncFlow";"1.0";"01.09.2013 00:49:11,610000";;"01.09.2013 00:49:14,322000";;9;0;"OrderId: 1-2249667539#1";"Scope_ODSOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640466-BpInv0-BpSeq2.14-3";"124640432";"124640466";2;793;2434;"MD5{ccf5fee9a42c3ce2773edef093a8fcbb}";0;;;;;;3;41;0
124640467;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:49:11,610000";;"01.09.2013 00:49:11,881000";;9;0;"OrderId: 1-2249667539#1";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640466-BpInv2-BpSeq8.13-2";"124640432";"124640466";1;691;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;2;35;0
124640472;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:14,555000";;"01.09.2013 00:49:14,734000";;5;0;"Ven,Compl,I:1-116O2951-2GGRPE";"Scope_HandleEvent";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6eb8";"124640472";;2;859;2776;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;2;51;0
124640474;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:14,803000";;"01.09.2013 00:49:15,746000";;5;0;"Ven,Compl,I:1-117E6KZ1-HHLQMX";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6ea7";"124640474";;4;1226;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640477;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:15,203000";;"01.09.2013 00:49:15,548000";;5;0;"Ven,Compl,I:1-116O2951-2GGRPA";"Scope_HandleEvent";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6e87";"124640477";;2;861;2776;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;2;51;0
